2024-05-23 19:56:08,427 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-05-23 19:58:17,576 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:17,0.003
2024-05-23 19:58:17,977 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:17,0.003
2024-05-23 19:58:18,586 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:18,0.002
2024-05-23 19:58:18,827 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:18,0.0
2024-05-23 19:58:19,407 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:19,0.004
2024-05-23 19:58:20,279 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:20,0.002
2024-05-23 19:58:20,534 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:20,0.002
2024-05-23 19:58:20,986 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:20,0.004
2024-05-23 19:58:21,586 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:21,0.003
2024-05-23 19:58:21,974 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:21,0.003
2024-05-23 19:58:22,573 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:22,0.002
2024-05-23 19:58:22,974 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:22,0.003
2024-05-23 19:58:23,575 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:23,0.001
2024-05-23 19:58:23,984 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:23,0.002
2024-05-23 19:58:24,586 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:24,0.002
2024-05-23 19:58:24,836 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:24,0.003
2024-05-23 19:58:25,270 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:25,0.003
2024-05-23 19:58:26,108 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:26,0.002
2024-05-23 19:58:26,361 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:26,0.003
2024-05-23 19:58:26,794 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:26,0.003
2024-05-23 19:58:27,574 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:27,0.002
2024-05-23 19:58:27,846 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:27,0.003
2024-05-23 19:58:28,277 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:28,0.009
2024-05-23 19:58:29,111 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:29,0.004
2024-05-23 19:58:29,358 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:29,0.002
2024-05-23 19:58:29,793 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:29,0.003
2024-05-23 19:58:30,574 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:30,0.002
2024-05-23 19:58:30,840 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:30,0.002
2024-05-23 19:58:31,272 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:31,0.003
2024-05-23 19:58:32,107 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:32,0.002
2024-05-23 19:58:32,356 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:32,0.002
2024-05-23 19:58:32,793 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:32,0.002
2024-05-23 19:58:33,579 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:33,0.003
2024-05-23 19:58:33,840 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:33,0.002
2024-05-23 19:58:34,272 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:34,0.002
2024-05-23 19:58:35,101 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:35,0.002
2024-05-23 19:58:35,368 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:35,0.002
2024-05-23 19:58:35,792 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:35,0.002
2024-05-23 19:58:36,574 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:36,0.003
